DATE,SOURCE,PORT,DESTINATION,FLAG,SEQ,ACK,WIN,OPTIONS,LENGTH
11:42:48.680517,www.aggloroanne.fr.https,,BP-Linux8.53326:,,"422143:423046,","10549,","411,","nop,nop,TS",903
11:42:48.680523,BP-Linux8.53326,,www.aggloroanne.fr.https:,.,,"423046,","1787,","nop,nop,TS",0
11:42:48.680663,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"624168,","1738,","nop,nop,TS",0
11:42:48.680671,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"624168,","1738,","nop,nop,TS",0
11:42:48.680725,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"361983,","2478,","nop,nop,TS",0
11:42:48.680732,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"439478,","2665,","nop,nop,TS",0
11:42:48.680737,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"518756,","1314,","nop,nop,TS",0
11:42:48.680741,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"427365,","2905,","nop,nop,TS",0
11:42:48.683748,www.aggloroanne.fr.https,,BP-Linux8.53327:,,"361512:361983,","10486,","411,","nop,nop,TS",471
11:42:48.683754,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"361983,","2538,","nop,nop,TS",0
11:42:48.683784,www.aggloroanne.fr.https,,BP-Linux8.53328:,,"438644:439478,","10546,","411,","nop,nop,TS",834
11:42:48.683786,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"439478,","2700,","nop,nop,TS",0
11:42:48.687597,BP-Linux8.53324,,www.aggloroanne.fr.https:,,"12655:13109,","624168,","1815,","nop,nop,TS",454
11:42:48.687724,www.aggloroanne.fr.https,,BP-Linux8.53325:,,"518040:518756,","12030,","436,","nop,nop,TS",716
11:42:48.687730,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"518756,","1324,","nop,nop,TS",0
11:42:48.688407,BP-Linux8.53325,,www.aggloroanne.fr.https:,,"12030:12484,","518756,","1324,","nop,nop,TS",454
11:42:48.688766,BP-Linux8.53326,,www.aggloroanne.fr.https:,,"10549:11003,","423046,","1810,","nop,nop,TS",454
11:42:48.689170,BP-Linux8.53327,,www.aggloroanne.fr.https:,,"10486:10940,","361983,","2538,","nop,nop,TS",454
11:42:48.689345,BP-Linux8.53328,,www.aggloroanne.fr.https:,,"10546:11000,","439478,","2700,","nop,nop,TS",454
11:42:48.692813,BP-Linux8.53329,,www.aggloroanne.fr.https:,,"10981:11435,","427365,","2927,","nop,nop,TS",454
11:42:48.695880,www.aggloroanne.fr.https,,BP-Linux8.53329:,,"426730:427365,","10981,","419,","nop,nop,TS",635
11:42:48.695888,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"427365,","2927,","nop,nop,TS",0
11:42:48.708858,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"624168:625616,","13109,","461,","nop,nop,TS",1448
11:42:48.708869,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"625616,","1808,","nop,nop,TS",0
11:42:48.708969,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"625616:627064,","13109,","461,","nop,nop,TS",1448
11:42:48.708973,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"627064,","1808,","nop,nop,TS",0
11:42:48.708981,www.aggloroanne.fr.https,,BP-Linux8.53324:,,"627064:627708,","13109,","461,","nop,nop,TS",644
11:42:48.708983,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"627708,","1803,","nop,nop,TS",0
11:42:48.709344,BP-Linux8.53324,,www.aggloroanne.fr.https:,,"13109:13563,","627708,","1815,","nop,nop,TS",454
11:42:48.710084,www.aggloroanne.fr.https,,BP-Linux8.53325:,.,"518756:520204,","12484,","444,","nop,nop,TS",1448
11:42:48.710093,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"520204,","1324,","nop,nop,TS",0
11:42:48.710192,www.aggloroanne.fr.https,,BP-Linux8.53325:,.,"520204:521652,","12484,","444,","nop,nop,TS",1448
11:42:48.710197,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"521652,","1324,","nop,nop,TS",0
11:42:48.710239,www.aggloroanne.fr.https,,BP-Linux8.53325:,,"521652:522263,","12484,","444,","nop,nop,TS",611
11:42:48.710241,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"522263,","1324,","nop,nop,TS",0
11:42:48.710246,www.aggloroanne.fr.https,,BP-Linux8.53326:,.,"423046:424494,","11003,","419,","nop,nop,TS",1448
11:42:48.710250,BP-Linux8.53326,,www.aggloroanne.fr.https:,.,,"424494,","1808,","nop,nop,TS",0
11:42:48.710254,www.aggloroanne.fr.https,,BP-Linux8.53326:,.,"424494:425942,","11003,","419,","nop,nop,TS",1448
11:42:48.710256,BP-Linux8.53326,,www.aggloroanne.fr.https:,.,,"425942,","1801,","nop,nop,TS",0
11:42:48.710260,www.aggloroanne.fr.https,,BP-Linux8.53326:,,"425942:426487,","11003,","419,","nop,nop,TS",545
11:42:48.710262,BP-Linux8.53326,,www.aggloroanne.fr.https:,.,,"426487,","1797,","nop,nop,TS",0
11:42:48.710399,www.aggloroanne.fr.https,,BP-Linux8.53328:,.,"439478:440926,","11000,","419,","nop,nop,TS",1448
11:42:48.710404,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"440926,","2693,","nop,nop,TS",0
11:42:48.710528,www.aggloroanne.fr.https,,BP-Linux8.53328:,.,"440926:442374,","11000,","419,","nop,nop,TS",1448
11:42:48.710530,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"442374,","2686,","nop,nop,TS",0
11:42:48.710536,www.aggloroanne.fr.https,,BP-Linux8.53328:,,"442374:443120,","11000,","419,","nop,nop,TS",746
11:42:48.710537,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"443120,","2681,","nop,nop,TS",0
11:42:48.710769,www.aggloroanne.fr.https,,BP-Linux8.53327:,.,"361983:363431,","10940,","419,","nop,nop,TS",1448
11:42:48.710776,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"363431,","2534,","nop,nop,TS",0
11:42:48.710782,www.aggloroanne.fr.https,,BP-Linux8.53327:,.,"363431:364879,","10940,","419,","nop,nop,TS",1448
11:42:48.710785,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"364879,","2527,","nop,nop,TS",0
11:42:48.710789,www.aggloroanne.fr.https,,BP-Linux8.53327:,,"364879:365643,","10940,","419,","nop,nop,TS",764
11:42:48.710790,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"365643,","2522,","nop,nop,TS",0
11:42:48.710935,BP-Linux8.53325,,www.aggloroanne.fr.https:,,"12484:12938,","522263,","1324,","nop,nop,TS",454
11:42:48.711015,BP-Linux8.53326,,www.aggloroanne.fr.https:,,"11003:11457,","426487,","1810,","nop,nop,TS",454
11:42:48.713739,BP-Linux8.53327,,www.aggloroanne.fr.https:,,"10940:11394,","365643,","2538,","nop,nop,TS",454
11:42:48.713830,BP-Linux8.53328,,www.aggloroanne.fr.https:,,"11000:11454,","443120,","2700,","nop,nop,TS",454
11:42:48.713932,www.aggloroanne.fr.https,,BP-Linux8.53329:,.,"427365:428813,","11435,","428,","nop,nop,TS",1448
11:42:48.713940,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"428813,","2919,","nop,nop,TS",0
11:42:48.713946,www.aggloroanne.fr.https,,BP-Linux8.53329:,.,"428813:430261,","11435,","428,","nop,nop,TS",1448
11:42:48.713948,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"430261,","2912,","nop,nop,TS",0
11:42:48.714038,www.aggloroanne.fr.https,,BP-Linux8.53329:,,"430261:430987,","11435,","428,","nop,nop,TS",726
11:42:48.714042,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"430987,","2907,","nop,nop,TS",0
11:42:48.714466,BP-Linux8.53329,,www.aggloroanne.fr.https:,,"11435:11889,","430987,","2927,","nop,nop,TS",454
11:42:48.715703,BP-Linux8.51178,,ns1.lan.rt.domain:,,,,,,(42)
11:42:48.715712,BP-Linux8.51178,,ns1.lan.rt.domain:,,,,,,(42)
11:42:48.721554,ns1.lan.rt.domain,,BP-Linux8.51178:,,,,,,(70)
11:42:48.721741,ns1.lan.rt.domain,,BP-Linux8.51178:,,,,,,(58)
11:42:48.721896,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,S,"1147148143,",,"29200,",,0
11:42:48.721950,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,S,"3496041387,",,"29200,",,0
11:42:48.724748,BP-Linux8,,192.168.115.1:,,"37,",,,,64
11:42:48.724848,192.168.115.1,,BP-Linux8:,,"37,",,,,64
11:42:48.724909,BP-Linux8.ssh,,192.168.190.130.50245:,,"4789:4889,","160,","291,","nop,nop,TS",100
11:42:48.730215,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"627708:629156,","13563,","470,","nop,nop,TS",1448
11:42:48.730342,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"629156:630604,","13563,","470,","nop,nop,TS",1448
11:42:48.730347,www.aggloroanne.fr.https,,BP-Linux8.53324:,,"630604:631319,","13563,","470,","nop,nop,TS",715
11:42:48.730373,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"631319,","1815,","nop,nop,TS",0
11:42:48.730713,BP-Linux8.53324,,www.aggloroanne.fr.https:,,"13563:13999,","631319,","1815,","nop,nop,TS",436
11:42:48.732361,www.aggloroanne.fr.https,,BP-Linux8.53325:,.,"522263:523711,","12938,","453,","nop,nop,TS",1448
11:42:48.732370,www.aggloroanne.fr.https,,BP-Linux8.53325:,.,"523711:525159,","12938,","453,","nop,nop,TS",1448
11:42:48.732400,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"525159,","1321,","nop,nop,TS",0
11:42:48.732468,www.aggloroanne.fr.https,,BP-Linux8.53325:,,"525159:525812,","12938,","453,","nop,nop,TS",653
11:42:48.732472,www.aggloroanne.fr.https,,BP-Linux8.53326:,.,"426487:427935,","11457,","428,","nop,nop,TS",1448
11:42:48.732610,www.aggloroanne.fr.https,,BP-Linux8.53326:,.,"427935:429383,","11457,","428,","nop,nop,TS",1448
11:42:48.732613,www.aggloroanne.fr.https,,BP-Linux8.53326:,,"429383:430134,","11457,","428,","nop,nop,TS",751
11:42:48.732780,BP-Linux8.53326,,www.aggloroanne.fr.https:,.,,"430134,","1794,","nop,nop,TS",0
11:42:48.733893,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"514463962,","1147148144,","65535,",,0
11:42:48.733903,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"1,","229,","nop,nop,TS",0
11:42:48.733998,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"2765211490,","3496041388,","65535,",,0
11:42:48.734001,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"1,","229,","nop,nop,TS",0
11:42:48.734863,www.aggloroanne.fr.https,,BP-Linux8.53328:,.,"443120:444568,","11454,","428,","nop,nop,TS",1448
11:42:48.734957,www.aggloroanne.fr.https,,BP-Linux8.53327:,.,"365643:367091,","11394,","428,","nop,nop,TS",1448
11:42:48.734988,www.aggloroanne.fr.https,,BP-Linux8.53328:,.,"444568:446016,","11454,","428,","nop,nop,TS",1448
11:42:48.734990,www.aggloroanne.fr.https,,BP-Linux8.53328:,,"446016:446638,","11454,","428,","nop,nop,TS",622
11:42:48.735080,www.aggloroanne.fr.https,,BP-Linux8.53327:,.,"367091:368539,","11394,","428,","nop,nop,TS",1448
11:42:48.735082,www.aggloroanne.fr.https,,BP-Linux8.53327:,,"368539:369079,","11394,","428,","nop,nop,TS",540
11:42:48.735402,www.aggloroanne.fr.https,,BP-Linux8.53329:,.,"430987:432435,","11889,","436,","nop,nop,TS",1448
11:42:48.735523,www.aggloroanne.fr.https,,BP-Linux8.53329:,.,"432435:433883,","11889,","436,","nop,nop,TS",1448
11:42:48.735653,www.aggloroanne.fr.https,,BP-Linux8.53329:,,"433883:434381,","11889,","436,","nop,nop,TS",498
11:42:48.741095,BP-Linux8.53327,,www.aggloroanne.fr.https:,.,,"369079,","2520,","nop,nop,TS",0
11:42:48.745189,192.168.190.130.50245,,BP-Linux8.ssh:,.,,"4889,","2046,","nop,nop,TS",0
11:42:48.745305,BP-Linux8.53328,,www.aggloroanne.fr.https:,.,,"446638,","2679,","nop,nop,TS",0
11:42:48.746661,BP-Linux8.53329,,www.aggloroanne.fr.https:,.,,"434381,","2905,","nop,nop,TS",0
11:42:48.752375,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"631319:632767,","13999,","478,","nop,nop,TS",1448
11:42:48.752498,www.aggloroanne.fr.https,,BP-Linux8.53324:,.,"632767:634215,","13999,","478,","nop,nop,TS",1448
11:42:48.752501,www.aggloroanne.fr.https,,BP-Linux8.53324:,,"634215:634497,","13999,","478,","nop,nop,TS",282
11:42:48.756701,BP-Linux8.53324,,www.aggloroanne.fr.https:,.,,"634497,","1794,","nop,nop,TS",0
11:42:48.766967,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,,"1:206,","1,","229,","nop,nop,TS",205
11:42:48.767176,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,,"1:206,","1,","229,","nop,nop,TS",205
11:42:48.767571,BP-Linux8.41374,,par21s23-in-f10.1e100.net.https:,S,"547780084,",,"29200,",,0
11:42:48.767730,BP-Linux8.41375,,par21s23-in-f10.1e100.net.https:,S,"2811363727,",,"29200,",,0
11:42:48.768728,BP-Linux8.53325,,www.aggloroanne.fr.https:,.,,"525812,","1324,","nop,nop,TS",0
11:42:48.778891,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,.,,"206,","261,","nop,nop,TS",0
11:42:48.779125,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,,"206,","261,","nop,nop,TS",0
11:42:48.779453,par21s23-in-f10.1e100.net.https,,BP-Linux8.41374:,,"4178622072,","547780085,","65535,",,0
11:42:48.779462,BP-Linux8.41374,,par21s23-in-f10.1e100.net.https:,.,,"1,","229,","nop,nop,TS",0
11:42:48.779630,par21s23-in-f10.1e100.net.https,,BP-Linux8.41375:,,"1287331871,","2811363728,","65535,",,0
11:42:48.779633,BP-Linux8.41375,,par21s23-in-f10.1e100.net.https:,.,,"1,","229,","nop,nop,TS",0
11:42:48.783503,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,.,"1:1419,","206,","261,","nop,nop,TS",1418
11:42:48.783508,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"1419,","251,","nop,nop,TS",0
11:42:48.783606,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"1419:2837,","206,","261,","nop,nop,TS",1418
11:42:48.783609,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"2837,","274,","nop,nop,TS",0
11:42:48.783681,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,.,"2837:4255,","206,","261,","nop,nop,TS",1418
11:42:48.783684,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"4255,","296,","nop,nop,TS",0
11:42:48.783689,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"4255:4602,","206,","261,","nop,nop,TS",347
11:42:48.783690,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"4602,","319,","nop,nop,TS",0
11:42:48.783694,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"1:1419,","206,","261,","nop,nop,TS",1418
11:42:48.783696,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"1419,","251,","nop,nop,TS",0
11:42:48.783700,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"1419:2837,","206,","261,","nop,nop,TS",1418
11:42:48.783702,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"2837,","274,","nop,nop,TS",0
11:42:48.783706,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"2837:4255,","206,","261,","nop,nop,TS",1418
11:42:48.783708,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"4255,","296,","nop,nop,TS",0
11:42:48.783712,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"4255:4601,","206,","261,","nop,nop,TS",346
11:42:48.783714,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"4601,","319,","nop,nop,TS",0
11:42:48.809665,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,,"206:299,","4602,","319,","nop,nop,TS",93
11:42:48.821925,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"4602:4894,","299,","261,","nop,nop,TS",292
11:42:48.822035,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"4894:4963,","299,","261,","nop,nop,TS",69
11:42:48.846544,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,,"206:299,","4601,","319,","nop,nop,TS",93
11:42:48.847022,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"4963,","341,","nop,nop,TS",0
11:42:48.849024,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"4894:4963,","299,","261,","nop,nop,TS",69
11:42:48.849032,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"4963,","341,","nop,nop,TS",0
11:42:48.852547,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,,"299:462,","4963,","341,","nop,nop,TS",163
11:42:48.852654,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,,"462:730,","4963,","341,","nop,nop,TS",268
11:42:48.852861,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,,"299:462,","4601,","319,","nop,nop,TS",163
11:42:48.852908,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,,"462:792,","4601,","319,","nop,nop,TS",330
11:42:48.855711,BP-Linux8.41374,,par21s23-in-f10.1e100.net.https:,,"1,","1,","229,","nop,nop,TS",0
11:42:48.855761,BP-Linux8.41375,,par21s23-in-f10.1e100.net.https:,,"1,","1,","229,","nop,nop,TS",0
11:42:48.858700,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"4601:4893,","299,","261,","nop,nop,TS",292
11:42:48.858710,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"4893,","341,","nop,nop,TS",0
11:42:48.858806,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"4893:4962,","299,","261,","nop,nop,TS",69
11:42:48.858811,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"4962,","341,","nop,nop,TS",0
11:42:48.864386,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"4963:5001,","462,","265,","nop,nop,TS",38
11:42:48.864779,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"4962:5000,","462,","265,","nop,nop,TS",38
11:42:48.864786,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"5000,","341,","nop,nop,TS",0
11:42:48.865252,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"5001:5625,","730,","269,","nop,nop,TS",624
11:42:48.865385,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"5625:7043,","730,","269,","nop,nop,TS",1418
11:42:48.865389,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"7043,","386,","nop,nop,TS",0
11:42:48.865648,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,.,"7043:8461,","730,","269,","nop,nop,TS",1418
11:42:48.865756,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"8461:8851,","730,","269,","nop,nop,TS",390
11:42:48.865759,BP-Linux8.41373,,par21s23-in-f10.1e100.net.https:,.,,"8851,","430,","nop,nop,TS",0
11:42:48.866096,par21s23-in-f10.1e100.net.https,,BP-Linux8.41373:,,"8851:8897,","730,","269,","nop,nop,TS",46
11:42:48.866225,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"5000:5647,","792,","269,","nop,nop,TS",647
11:42:48.866231,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"5647,","363,","nop,nop,TS",0
11:42:48.866404,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"5647:7065,","792,","269,","nop,nop,TS",1418
11:42:48.866407,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"7065,","386,","nop,nop,TS",0
11:42:48.866413,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"7065:8483,","792,","269,","nop,nop,TS",1418
11:42:48.866415,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"8483,","408,","nop,nop,TS",0
11:42:48.866420,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"8483:9901,","792,","269,","nop,nop,TS",1418
11:42:48.866422,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"9901,","431,","nop,nop,TS",0
11:42:48.866426,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"9901:11319,","792,","269,","nop,nop,TS",1418
11:42:48.866428,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"11319,","453,","nop,nop,TS",0
11:42:48.867161,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"11319:12737,","792,","269,","nop,nop,TS",1418
11:42:48.867166,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"12737,","476,","nop,nop,TS",0
11:42:48.867295,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"12737:14155,","792,","269,","nop,nop,TS",1418
11:42:48.867301,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"14155,","499,","nop,nop,TS",0
11:42:48.867308,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"14155:15573,","792,","269,","nop,nop,TS",1418
11:42:48.867309,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"15573,","521,","nop,nop,TS",0
11:42:48.867491,par21s23-in-f10.1e100.net.https,,BP-Linux8.41374:,,"1,","2,","256,","nop,nop,TS",0
11:42:48.867497,BP-Linux8.41374,,par21s23-in-f10.1e100.net.https:,.,,"2,","229,","nop,nop,TS",0
11:42:48.867687,par21s23-in-f10.1e100.net.https,,BP-Linux8.41375:,,"1,","2,","256,","nop,nop,TS",0
11:42:48.867691,BP-Linux8.41375,,par21s23-in-f10.1e100.net.https:,.,,"2,","229,","nop,nop,TS",0
11:42:48.868066,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"15573:16991,","792,","269,","nop,nop,TS",1418
11:42:48.868073,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"16991,","544,","nop,nop,TS",0
11:42:48.868179,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"16991:18409,","792,","269,","nop,nop,TS",1418
11:42:48.868181,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"18409,","567,","nop,nop,TS",0
11:42:48.868196,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"18409:19827,","792,","269,","nop,nop,TS",1418
11:42:48.868197,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"19827,","589,","nop,nop,TS",0
11:42:48.868962,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"19827:21245,","792,","269,","nop,nop,TS",1418
11:42:48.868968,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"21245,","612,","nop,nop,TS",0
11:42:48.868976,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"21245:22663,","792,","269,","nop,nop,TS",1418
11:42:48.868978,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"22663,","634,","nop,nop,TS",0
11:42:48.869071,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"22663:24081,","792,","269,","nop,nop,TS",1418
11:42:48.869076,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"24081,","657,","nop,nop,TS",0
11:42:48.869864,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"24081:25499,","792,","269,","nop,nop,TS",1418
11:42:48.869869,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"25499,","680,","nop,nop,TS",0
11:42:48.869998,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"25499:26917,","792,","269,","nop,nop,TS",1418
11:42:48.870002,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"26917,","702,","nop,nop,TS",0
11:42:48.870009,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"26917:28335,","792,","269,","nop,nop,TS",1418
11:42:48.870010,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"28335,","725,","nop,nop,TS",0
11:42:48.870749,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"28335:29753,","792,","269,","nop,nop,TS",1418
11:42:48.870752,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"29753,","748,","nop,nop,TS",0
11:42:48.870885,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"29753:31171,","792,","269,","nop,nop,TS",1418
11:42:48.870890,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"31171,","770,","nop,nop,TS",0
11:42:48.870897,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"31171:32589,","792,","269,","nop,nop,TS",1418
11:42:48.870898,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"32589,","793,","nop,nop,TS",0
11:42:48.871654,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"32589:34007,","792,","269,","nop,nop,TS",1418
11:42:48.871659,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"34007,","815,","nop,nop,TS",0
11:42:48.876651,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"34007:35425,","792,","269,","nop,nop,TS",1418
11:42:48.876656,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"35425,","838,","nop,nop,TS",0
11:42:48.876768,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"35425:36843,","792,","269,","nop,nop,TS",1418
11:42:48.876773,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"36843,","861,","nop,nop,TS",0
11:42:48.878089,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"36843:38261,","792,","269,","nop,nop,TS",1418
11:42:48.878093,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"38261,","883,","nop,nop,TS",0
11:42:48.878101,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"38261:39679,","792,","269,","nop,nop,TS",1418
11:42:48.878104,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"39679,","906,","nop,nop,TS",0
11:42:48.878438,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"39679:41097,","792,","269,","nop,nop,TS",1418
11:42:48.878443,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"41097,","929,","nop,nop,TS",0
11:42:48.878573,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"41097:42515,","792,","269,","nop,nop,TS",1418
11:42:48.878577,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"42515,","951,","nop,nop,TS",0
11:42:48.878584,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,,"42515:43933,","792,","269,","nop,nop,TS",1418
11:42:48.878586,BP-Linux8.41372,,par21s23-in-f10.1e100.net.https:,.,,"43933,","974,","nop,nop,TS",0
11:42:48.879248,par21s23-in-f10.1e100.net.https,,BP-Linux8.41372:,.,"43933:45351,","792,","269,","nop,nop,TS",1418
